# legacy=off vsync=off 1920x1080 scene=#01PrototypeMap.scene take=D:/Github/EGOSIS_Refactoring/Scripts/../Bench/take01.json build=Release gpu=NVIDIA GeForce RTX 4060 Ti driver=32.0.16.1088 capture=metrics-only
frame,presentMs,cpuMs,gpuMs,gpu_MainPass,gpu_CameraPreview,gpu_ComputeEffects,gpu_ParticleOverlay,gpu_DebugOverlay,gpu_ToneMapAndUI,gpu_OverlayEffects,drawCalls,instancedDrawCalls,iaPrimitives,vsInvocations,psInvocations,cPrimitives,boneCbMapCount,boneCbBytesUploaded,vramUsedMB,workingSetMB
454,16.865799,16.140200,5.876736,5.791968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1243582,2236207,18256828,403139,6621,451252,948.402344,402.246094
455,16.406501,16.708700,5.547008,5.461536,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1243582,2236197,18271993,403139,6621,451252,948.402344,402.246094
456,16.958000,16.450300,5.600256,5.517024,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1243582,2236192,18257136,403147,6621,451252,948.402344,402.246094
457,16.715100,16.125400,5.970944,5.886976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1243582,2236183,18268637,403145,6621,451252,948.402344,402.246094
458,16.405201,16.369600,5.862400,5.777312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1243582,2236197,18253842,403148,6621,451252,948.402344,402.246094
459,16.626600,16.421000,6.145024,6.061888,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1243582,2236197,18257835,403146,6621,451252,948.402344,402.246094
460,16.679101,16.248400,5.837824,5.754688,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1243582,2236205,18257434,403146,6621,451252,948.402344,402.246094
461,16.564200,17.072700,5.869568,5.784448,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1243582,2236190,18252355,403147,6621,451252,948.402344,402.246094
462,17.318901,15.914200,5.862400,5.777344,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1243582,2236195,18264185,403143,6621,451252,948.402344,402.246094
463,16.155099,15.897100,5.726208,5.641984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1243582,2236196,18256659,403142,6621,451252,948.402344,402.246094
464,16.145000,17.231600,5.919744,5.834784,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1243582,2236166,18254851,403142,6621,451252,948.402344,402.246094
465,17.482201,16.137100,6.137856,6.053248,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1243582,2236215,18268051,403140,6621,451252,948.402344,402.246094
466,16.389100,16.796000,6.111232,6.026560,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1243582,2236185,18240780,403147,6621,451252,948.402344,402.246094
467,17.032299,15.938200,6.125568,6.040832,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1243582,2236189,18260622,403147,6621,451252,948.402344,402.246094
468,16.225800,16.460100,5.834752,5.750112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1243582,2236192,18235324,403147,6621,451252,948.402344,402.246094
469,16.701400,16.029200,5.822464,5.737664,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1243582,2236224,18234549,403159,6621,451252,948.402344,402.246094
470,16.276499,16.836500,5.867520,5.782816,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1243582,2236196,18250469,403167,6621,451252,948.402344,402.246094
471,17.083500,16.089500,6.170624,6.084640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1243582,2236207,18255594,403170,6621,451252,948.402344,402.246094
472,16.410399,17.075000,6.240256,6.154464,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1243582,2236214,18267088,402815,6621,451252,948.402344,402.246094
473,17.328801,15.580700,5.636096,5.550304,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1243582,2236210,18238838,402397,6621,451252,948.402344,402.246094
474,15.829200,16.717100,5.542912,5.458240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1243582,2236180,18272575,402073,6621,451252,948.402344,402.246094
475,16.949600,16.346300,6.066176,5.981056,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1243582,2236206,18306112,401757,6621,451252,948.402344,402.246094
476,16.586499,16.914500,5.646336,5.560960,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1243582,2236208,18318246,401455,6621,451252,948.402344,402.246094
477,17.146099,15.756800,5.311488,5.227424,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1243582,2236172,18326193,401228,6621,451252,948.402344,402.246094
478,16.000301,16.714300,6.151168,6.065376,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1243582,2236219,18347220,400920,6621,451252,948.402344,402.246094
479,16.938800,16.218600,5.632000,5.546368,0.001024,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1243582,2236198,18368676,400536,6621,451252,948.402344,402.246094
480,16.482599,16.399000,5.596160,5.511488,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1243582,2236190,18373623,399788,6621,451252,948.402344,402.246094
481,16.650099,16.329200,6.049792,5.964064,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1243582,2236229,18385338,399300,6621,451252,948.402344,402.246094
482,16.554801,16.912900,5.654528,5.568096,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1243582,2236197,18395512,398681,6621,451252,948.402344,402.246094
483,17.169001,16.107200,5.767168,5.681152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1243582,2236194,18416718,398097,6621,451252,948.402344,402.246094
484,16.334999,16.494400,5.766144,5.680064,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1243582,2236215,18389131,397695,6621,451252,948.402344,402.246094
485,16.732600,16.475300,5.805056,5.718368,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1243580,2236167,18374317,397093,6621,451252,948.402344,402.246094
486,16.723501,16.526100,5.682176,5.596032,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1243576,2236198,18399534,396443,6621,451252,948.402344,402.246094
487,16.764700,16.286600,6.064128,5.977536,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1243574,2236172,18411064,395909,6621,451252,948.402344,402.246094
488,16.509799,16.569900,5.668864,5.583360,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1243574,2236182,18403349,395333,6621,451252,948.402344,402.246094
489,16.798601,16.150400,5.730304,5.644608,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1243574,2236200,18360581,394735,6621,451252,948.402344,402.246094
490,16.371900,16.577600,5.702656,5.615904,0.000000,0.000000,0.000000,0.000000,0.001024,0.000000,6702,58,1243574,2236189,18364791,394004,6621,451252,948.402344,402.246094
491,16.798900,16.629700,6.243328,6.155904,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1243574,2236191,18399932,393357,6621,451252,948.402344,402.246094
492,16.873401,15.962200,6.311936,6.225952,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1243572,2236182,18347034,392625,6621,451252,948.402344,402.246094
493,16.198199,16.635400,8.274944,8.188544,0.000000,0.000000,0.000000,0.001024,0.000000,0.000000,6702,58,1243160,2235374,18390161,391665,6621,451252,948.402344,402.246094
494,16.885299,16.739200,5.591040,5.505536,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1242540,2234271,18383246,390825,6621,451252,948.402344,402.246094
495,16.987100,16.150100,5.926912,5.840032,0.000000,0.000000,0.000000,0.001024,0.000000,0.000000,6702,58,1242538,2234281,18391922,390218,6621,451252,948.402344,402.246094
496,16.484600,16.561400,5.890048,5.804544,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1241866,2233400,18410083,389638,6621,451252,948.402344,402.246094
497,16.790200,16.494000,5.958656,5.872512,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1241530,2232959,18439444,389314,6621,451252,948.402344,402.246094
498,16.735099,16.398400,5.708800,5.623072,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1241194,2232515,18406822,389004,6621,451252,948.402344,402.246094
499,16.622899,15.958600,5.778432,5.693152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1241194,2232507,18421051,388613,6621,451252,948.402344,402.246094
500,16.190100,16.983800,5.727232,5.641504,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1241182,2232491,18442491,388255,6621,451252,948.402344,402.246094
501,17.214701,16.112100,6.174720,6.089632,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1241166,2232455,18465145,387804,6621,451252,948.402344,402.246094
502,16.336400,16.559200,5.886976,5.801024,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1241162,2232456,18452247,387274,6621,451252,948.402344,402.246094
503,16.810300,16.153000,5.537792,5.451840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1241162,2232448,18423483,386453,6621,451252,948.402344,402.246094
504,16.377499,16.565200,5.563392,5.476960,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1241162,2232491,18397412,385556,6621,451252,948.402344,402.246094
505,16.802499,16.460200,5.700608,5.614240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1241162,2232451,18379293,384743,6621,451252,948.402344,402.246094
506,16.685599,16.538700,6.018048,5.931488,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1241162,2232445,18370226,384140,6621,451252,948.402344,402.246094
507,16.772499,16.403300,6.188032,6.101216,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1241158,2232431,18323102,383485,6621,451252,948.402344,402.246094
508,16.625499,16.470400,6.232064,6.145632,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1241154,2232432,18298671,382866,6621,451252,948.402344,402.246094
509,16.714999,16.469900,5.947392,5.860544,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1241150,2232425,18281160,382176,6621,451252,948.402344,402.246094
510,16.691601,16.416800,5.723136,5.636416,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1241146,2232409,18284357,381422,6621,451252,948.402344,402.246094
511,16.657000,16.523600,6.136832,6.050208,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1241146,2232417,18260227,381141,6621,451252,948.402344,402.246094
512,16.798900,15.790200,6.498304,6.411680,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1240624,2231407,18276576,380961,6621,451252,948.402344,402.246094
513,16.028799,16.900800,5.852160,5.765632,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1240102,2230471,18299540,380720,6621,451252,948.402344,402.246094
514,17.139100,16.586200,6.166528,6.080192,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1240102,2230427,18287544,380460,6621,451252,948.402344,402.246094
515,16.828200,16.382800,6.245376,6.158592,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1240092,2230412,18289376,380196,6621,451252,948.402344,398.722656
516,16.645201,16.267500,5.990400,5.904256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1239700,2229623,18298091,379861,6621,451252,948.402344,398.722656
517,16.527601,16.370700,6.165504,6.078944,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1239318,2228876,18295139,379171,6621,451252,948.402344,398.722656
518,16.644500,16.564300,5.615616,5.528320,0.000000,0.000000,0.000000,0.001024,0.000000,0.000000,6702,58,1239304,2228852,18303889,378727,6621,451252,948.402344,398.722656
519,16.794899,15.801800,6.280192,6.193216,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1239298,2228844,18275390,378243,6621,451252,948.402344,398.722656
520,16.072899,16.855500,5.742592,5.655616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1238594,2227642,18272476,377840,6621,451252,948.402344,398.722656
521,17.083701,16.245000,5.769216,5.682528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1238594,2227644,18256783,377619,6621,451252,948.402344,398.722656
522,16.487500,16.935000,5.782528,5.695872,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1238590,2227636,18263469,377234,6621,451252,948.402344,398.722656
523,17.177099,15.886300,5.999616,5.912544,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1238586,2227618,18215436,377016,6621,451252,948.402344,398.722656
524,16.126800,16.811700,6.051840,5.964608,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1238580,2227610,18212093,376709,6621,451252,948.402344,398.722656
525,17.043799,16.066300,5.698560,5.611616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1238574,2227635,18168702,376393,6621,451252,948.402344,398.722656
526,16.296200,16.756600,6.031360,5.944640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1238574,2227604,18131925,375949,6621,451252,948.402344,398.722656
527,16.989799,16.335800,6.159360,6.072128,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1237118,2224845,18090701,375567,6621,451252,948.402344,395.597656
528,16.560899,16.853500,5.817344,5.731008,0.000000,0.000000,0.000000,0.000000,0.000000,0.001024,6702,58,1237118,2224828,18083149,375110,6621,451252,948.402344,395.597656
529,17.105600,16.745200,6.135808,6.047744,0.000000,0.000000,0.000000,0.001024,0.000000,0.000000,6702,58,1235662,2222060,18059222,374666,6621,451252,948.402344,395.597656
530,17.020101,16.035300,5.952512,5.864832,0.000000,0.000000,0.000000,0.001024,0.000000,0.000000,6702,58,1235134,2221057,18044267,374069,6621,451252,948.402344,395.597656
531,16.301800,16.061900,6.041600,5.953728,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1235132,2221047,18015581,373764,6621,451252,948.402344,395.597656
532,16.320700,16.682400,6.052864,5.966336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1234748,2220320,18010467,373603,6621,451252,948.402344,395.597656
533,16.941100,16.307700,6.042624,5.955680,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1234746,2220316,18004803,373431,6621,451252,948.402344,395.597656
534,16.588001,16.198000,6.650880,6.562592,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1234746,2220314,17973676,372927,6621,451252,948.402344,395.597656
535,16.505901,16.325500,6.512640,6.425632,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1234726,2220270,17980220,372659,6621,451252,948.402344,395.597656
536,16.582800,17.326200,6.183936,6.096256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1234726,2220270,18012933,372397,6621,451252,948.402344,395.597656
537,17.573901,16.828600,6.614016,6.526144,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1233430,2217945,18015124,372055,6621,451252,948.402344,395.597656
538,17.094200,16.446900,6.502400,6.414272,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1233426,2217931,17951486,371439,6621,451252,948.402344,395.597656
539,16.760999,15.123000,7.129088,7.040576,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1233426,2217931,17932822,371057,6621,451252,948.402344,395.597656
540,15.394900,16.371200,6.082560,5.996192,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1232126,2215586,17887058,370623,6621,451252,948.402344,395.597656
541,16.633701,16.164100,6.206464,6.119136,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1232126,2215584,17818789,369997,6621,451252,948.402344,395.597656
542,16.401701,16.818800,6.018048,5.930048,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1232126,2215592,17750392,369401,6621,451252,948.402344,395.597656
543,17.078999,16.027300,6.017024,5.930656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1232110,2215560,17752111,368838,6621,451252,948.402344,395.597656
544,16.288901,16.551300,6.334464,6.246816,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1232110,2215595,17696778,368303,6621,451252,948.402344,395.597656
545,16.795199,16.621500,6.122496,6.034848,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1232104,2215541,17622016,367940,6621,451252,948.402344,395.597656
546,16.888600,16.329700,5.636096,5.548256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1232104,2215544,17601400,367670,6621,451252,948.402344,395.597656
547,16.589500,16.240000,6.387712,6.300416,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1232104,2215543,17604559,367321,6621,451252,948.402344,395.597656
548,16.482299,16.413600,6.317056,6.230752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1231426,2214648,17584816,367033,6621,451252,948.402344,395.597656
549,16.651100,16.364000,5.857280,5.770720,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1231426,2214668,17645592,366627,6621,451252,948.402344,395.597656
550,16.616700,16.682000,6.161408,6.074048,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1231426,2214648,17708019,366373,6621,451252,948.402344,395.597656
551,16.929800,16.417300,6.013952,5.926752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1231426,2214648,17720200,365985,6621,451252,948.402344,395.597656
552,16.664499,16.333600,5.797888,5.710528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1230894,2213644,17782250,365799,6621,451252,948.402344,395.597656
553,16.584899,16.315600,6.188032,6.100352,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1230870,2213590,17831717,365466,6621,451252,948.402344,395.597656
554,16.586700,16.557900,6.007808,5.919776,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1230870,2213602,17785618,364916,6621,451252,948.402344,395.597656
555,16.808501,16.070700,5.731328,5.643648,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1229962,2211852,17815667,364453,6621,451252,948.402344,395.597656
556,16.318901,16.574300,6.460416,6.372448,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1229958,2211833,17797289,363855,6621,451252,948.402344,395.597656
557,16.828800,16.741800,6.001664,5.914944,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1229582,2211119,17737550,363231,6621,451252,948.402344,395.597656
558,16.974799,16.945500,5.758976,5.671008,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1229230,2210493,17681739,362738,6621,451252,948.402344,395.597656
559,17.190700,15.511400,6.376448,6.288320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1229230,2210486,17630237,362555,6621,451252,948.402344,395.597656
560,15.807200,17.291000,5.799936,5.713216,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1229224,2210481,17538109,362312,6621,451252,948.402344,395.597656
561,17.619900,15.132100,5.601280,5.513312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1228872,2209886,17477589,362170,6621,451252,948.402344,395.597656
562,15.372200,16.808500,6.166528,6.078400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1228872,2209885,17429879,362031,6621,451252,948.402344,395.597656
563,17.048899,16.500500,5.611520,5.523968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1228866,2209871,17395830,361832,6621,451252,948.402344,395.597656
564,16.743800,16.482000,6.180864,6.094720,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1228866,2209875,17350887,361727,6621,451252,948.402344,395.597656
565,16.708100,16.130900,5.794816,5.706496,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1227410,2207139,17300870,361202,6621,451252,948.402344,395.597656
566,16.348500,16.096600,5.555200,5.467360,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1227410,2207095,17259247,360498,6621,451252,948.402344,395.597656
567,16.321300,16.981300,5.578752,5.491520,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1224478,2201565,17124475,360003,6621,451252,948.402344,395.597656
568,17.214101,16.572100,5.733376,5.646048,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1224456,2201473,17119363,359145,6621,451252,948.402344,395.597656
569,16.837601,16.649800,5.708800,5.621408,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1224456,2201474,16964905,358617,6621,451252,948.402344,395.597656
570,16.882701,16.145400,5.531648,5.444416,0.000000,0.000000,0.001024,0.000000,0.000000,0.000000,6702,58,1224442,2201468,16766562,357922,6621,451252,948.402344,395.597656
571,16.370900,15.982000,5.432320,5.344928,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1224374,2201359,16702650,357376,6621,451252,948.402344,395.597656
572,16.206900,16.514300,5.667840,5.579392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1224374,2201368,16724825,356894,6621,451252,948.402344,395.597656
573,16.740700,16.903600,5.575680,5.488128,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1224374,2201372,16708059,356174,6621,451252,948.402344,395.597656
574,17.147601,16.079800,5.622784,5.534880,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1224374,2201341,16689554,355540,6621,451252,948.402344,395.597656
575,16.316200,16.912600,5.766144,5.677664,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1224370,2201366,16677437,355101,6621,451252,948.402344,395.597656
576,17.161399,16.340200,5.638144,5.550144,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1224338,2201311,16688472,354726,6621,451252,948.402344,395.597656
577,16.573500,15.885200,5.423104,5.336320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1223050,2198974,16707797,354476,6621,451252,948.402344,395.597656
578,16.134899,16.526600,6.097920,6.008512,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1223014,2198936,16693030,354237,6621,451252,948.402344,395.597656
579,16.756000,18.103700,6.078464,5.988672,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1221390,2196182,16693211,353855,6621,451252,948.402344,395.597656
580,18.344101,14.803600,5.788672,5.698560,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1221390,2196197,16695328,353575,6621,451252,948.402344,395.597656
581,15.037200,16.832100,6.054912,5.965888,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1221054,2195726,16689653,353397,6621,451252,948.402344,395.597656
582,17.063901,16.250800,5.899264,5.810976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1221034,2195703,16708523,353251,6621,451252,948.402344,395.597656
583,16.507501,16.654600,6.163456,6.073856,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1221012,2195657,16732214,353093,6621,451252,948.402344,395.597656
584,16.905200,16.042700,6.379520,6.290816,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1221012,2195704,16712001,352919,6621,451252,948.402344,395.597656
585,16.290300,17.385000,5.867520,5.777728,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1221002,2195632,16685648,352719,6621,451252,948.402344,395.597656
586,17.604001,15.623200,5.923840,5.835456,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1220998,2195628,16685179,352488,6621,451252,948.402344,395.597656
587,15.866300,16.488200,6.236160,6.146144,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1220998,2195618,16701911,352203,6621,451252,948.402344,395.597656
588,16.755501,16.530800,5.865472,5.776000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1220998,2195604,16684684,351861,6621,451252,948.402344,395.597656
589,16.763199,16.571800,5.754880,5.665408,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1220998,2195639,16675084,351449,6621,451252,948.402344,395.597656
590,16.814999,15.747100,6.100992,6.011200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1220934,2195531,16675485,350788,6621,451252,948.402344,395.597656
591,16.001601,17.707100,5.889024,5.800064,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1220934,2195529,16661872,350423,6621,451252,948.402344,395.597656
592,17.967099,15.261000,5.817344,5.728096,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1220934,2195539,16663430,350177,6621,451252,948.402344,395.597656
593,15.522800,17.601600,6.206464,6.116288,0.001024,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1220262,2194659,16665573,349868,6621,451252,948.402344,395.597656
594,17.823501,15.350500,5.766144,5.677408,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1220198,2194575,16687293,349603,6621,451252,948.402344,395.597656
595,15.569200,16.662600,5.697536,5.609120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1220198,2194538,16677410,349234,6621,451252,948.402344,395.597656
596,16.909400,15.870800,6.354944,6.265792,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1219526,2193674,16678680,348861,6621,451252,948.402344,395.597656
597,16.107300,16.632100,6.381568,6.291840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1219504,2193614,16684292,348629,6621,451252,948.402344,395.597656
598,16.865499,16.435300,5.813248,5.723968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1219484,2193591,16695362,348299,6621,451252,948.402344,395.597656
599,16.664300,16.794600,6.175744,6.085152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1219484,2193550,16682721,348106,6621,451252,948.402344,395.597656
600,17.031400,16.040700,5.922816,5.834272,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1219474,2193580,16696640,347981,6621,451252,948.402344,395.597656
601,16.264901,17.327300,5.841920,5.752384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1219470,2193552,16706551,347824,6621,451252,948.402344,395.597656
602,17.544700,15.709300,6.109184,6.018912,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1219470,2193578,16708524,347570,6621,451252,948.402344,395.597656
603,16.227599,17.197900,6.172672,6.083680,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1219470,2193543,16706576,347274,6621,451252,948.402344,395.597656
604,17.430499,15.323100,6.528000,6.438752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1219470,2193567,16713113,347108,6621,451252,948.402344,395.597656
605,15.553300,17.583500,6.052864,5.963040,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1219470,2193543,16723959,346983,6621,451252,948.402344,395.597656
606,17.834401,15.176900,6.308864,6.220800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1219470,2193531,16676569,346822,6621,451252,948.402344,395.597656
607,15.414700,16.847200,5.913600,5.824864,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1219470,2193524,16697318,346585,6621,451252,948.402344,395.597656
608,17.079201,16.097600,6.095872,6.005280,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6702,58,1219470,2193572,16708221,346431,6621,451252,948.402344,395.597656
